slice,kind,role,project,agent_type,session_id,start,end,dur_s,turns,raw_turns,tokens,cost_usd,note
041,subagent,subagent:plan-writer,bot,plan-writer,agent-a75ea666651972c68.jsonl,2026-06-28T07:18:39.581000+00:00,2026-06-28T07:25:30.870000+00:00,411,13,39,1735930,2.14,Write plan for slice 041 bot
041,subagent,subagent:code-writer,worker,code-writer,agent-ab4adaf30b183f26b.jsonl,2026-06-28T08:08:52.767000+00:00,2026-06-28T08:17:26.661000+00:00,514,34,63,2273845,2.07,Implement setup-output stdout relay
041,subagent,subagent:code-reviewer,bot,code-reviewer,agent-add91bf7bca55a0f3.jsonl,2026-06-28T07:56:17.252000+00:00,2026-06-28T08:00:05.843000+00:00,229,19,45,2141673,1.87,Code review slice 041 bot
041,subagent,subagent:slice-verifier,root,slice-verifier,agent-a0c0a8b0bfe37d042.jsonl,2026-06-28T08:19:49.556000+00:00,2026-06-28T08:23:36.014000+00:00,226,13,46,1334086,1.72,Independently verify slice 041
041,subagent,subagent:plan-writer,bot,plan-writer,agent-ae6c51d6188cfc12d.jsonl,2026-06-28T07:32:13.037000+00:00,2026-06-28T07:36:29.611000+00:00,257,24,53,1980263,1.59,Revise plan per review
041,subagent,subagent:code-reviewer,worker,code-reviewer,agent-a759f11dfdb31475f.jsonl,2026-06-28T08:13:22.604000+00:00,2026-06-28T08:16:04.268000+00:00,162,13,31,728701,0.80,Review setup-output stdout relay
041,subagent,subagent:plan-reviewer,bot,plan-reviewer,agent-adde3f7ceff3f13df.jsonl,2026-06-28T07:36:52.758000+00:00,2026-06-28T07:38:41.253000+00:00,108,6,17,455518,0.78,Re-review revised plan slice 041 bot
041,subagent,subagent:Explore,root,Explore,agent-abc92cdcf33f74e34.jsonl,2026-06-26T12:40:49.897000+00:00,2026-06-26T12:43:04.810000+00:00,135,11,42,468782,0.62,Find env-pod container names in controller
041,subagent,subagent:Explore,bot,Explore,agent-ac32d3b4057d68dc6.jsonl,2026-06-28T07:19:01.869000+00:00,2026-06-28T07:20:01.814000+00:00,60,11,30,248138,0.07,Survey bot + root docs
042,manager,manager:root,root,,5be4c2e4-f70a-4fc7-b9cf-7fe6074c143c,2026-06-28T20:48:52.841000+00:00,2026-06-29T06:53:35.679000+00:00,36283,85,194,9856476,8.59,99/148 mentions -> 042
042,manager,manager:bot,bot,,255b4b5d-ddfa-49d0-8802-8ed0375f366a,2026-06-28T21:20:36.253000+00:00,2026-06-28T21:35:37.308000+00:00,901,28,73,2053099,2.45,22/38 mentions -> 042
042,subagent,subagent:code-writer,bot,code-writer,agent-a68660effc25c882f.jsonl,2026-06-28T21:26:03.118000+00:00,2026-06-28T21:31:19.390000+00:00,316,52,91,3319775,2.18,Implement bot sync-prune brief
042,manager,manager:contracts,contracts,,67137483-70f4-4291-967c-bffb5377ed3f,2026-06-28T21:04:16.898000+00:00,2026-06-28T21:12:51.330000+00:00,514,21,58,1347606,1.75,16/33 mentions -> 042
042,manager,manager:controller,controller,,3582a2ee-ff2b-4eef-9d01-bb082467e95b,2026-06-28T21:13:52.048000+00:00,2026-06-28T21:20:06.228000+00:00,374,17,46,933069,1.33,28/29 mentions -> 042
042,subagent,subagent:slice-verifier,root,slice-verifier,agent-af5d84334bc7cc90a.jsonl,2026-06-28T21:36:28.746000+00:00,2026-06-28T21:40:32.859000+00:00,244,19,59,1069611,1.02,Independently verify slice 042
042,subagent,subagent:code-writer,contracts,code-writer,agent-af36897db8f374a7c.jsonl,2026-06-28T21:07:56.120000+00:00,2026-06-28T21:09:22.624000+00:00,87,15,32,658920,0.67,Implement contracts sync-result prune
042,subagent,subagent:code-reviewer,bot,code-reviewer,agent-a674dc8c27b4d9283.jsonl,2026-06-28T21:32:22.054000+00:00,2026-06-28T21:34:52.059000+00:00,150,10,27,514382,0.64,Review bot sync-prune change
042,subagent,subagent:code-reviewer,contracts,code-reviewer,agent-abb513777b5abaa01.jsonl,2026-06-28T21:10:12.232000+00:00,2026-06-28T21:12:07.333000+00:00,115,9,27,405514,0.51,Review contracts sync-result prune
042,subagent,subagent:code-reviewer,controller,code-reviewer,agent-a3a89accdd6b93656.jsonl,2026-06-28T21:16:49.761000+00:00,2026-06-28T21:18:47.415000+00:00,118,9,25,374390,0.47,Review slice 042 controller change
042,subagent,subagent:code-writer,controller,code-writer,agent-ac9d95e5cc0b92475.jsonl,2026-06-28T21:15:45.844000+00:00,2026-06-28T21:16:20.904000+00:00,35,5,13,174831,0.30,Implement slice 042 controller change
044,manager,manager:root,root,,d9ea7958-8618-424a-ba1f-a90858a697dd,2026-06-28T20:48:33.622000+00:00,2026-06-29T07:10:58.549000+00:00,37345,163,366,35240140,28.14,144/217 mentions -> 044
044,subagent,subagent:code-writer,controller,code-writer,agent-ac352744bef5ecfc2.jsonl,2026-06-28T21:43:04.642000+00:00,2026-06-28T22:08:40.657000+00:00,1536,167,318,41944621,24.24,Implement slice 044 controller plan
044,subagent,subagent:code-writer,worker,code-writer,agent-ae678c70d13ea259e.jsonl,2026-06-28T22:58:47.107000+00:00,2026-06-28T23:24:47.965000+00:00,1561,172,313,41995183,23.14,Code-writer for slice 044 worker
044,manager,manager:root,root,,130b2590-1a12-4842-89d5-73a86835a047,2026-06-29T19:53:33.433000+00:00,2026-06-29T20:56:38.571000+00:00,3785,80,168,13992762,12.70,35/90 mentions -> 044
044,manager,manager:worker,worker,,1682c641-6773-4060-ad0e-4ccb55f8860d,2026-06-28T22:20:25.998000+00:00,2026-06-28T23:35:10.534000+00:00,4485,67,159,10797331,10.02,82/131 mentions -> 044
044,manager,manager:root,root,,3bac9dde-703d-4011-863f-71f35a26de1b,2026-06-26T13:38:54.727000+00:00,2026-06-26T14:08:05.926000+00:00,1751,54,184,9828674,9.71,33/106 mentions -> 044
044,manager,manager:controller,controller,,949dcc0d-a4ea-47e0-a05e-5e1f35246cfe,2026-06-28T21:06:53.504000+00:00,2026-06-28T22:19:27.859000+00:00,4354,53,146,8402271,7.65,153/285 mentions -> 044
044,manager,manager:root,root,,da26ce29-2637-4730-afbe-c5749e26763e,2026-07-03T21:43:43.274000+00:00,2026-07-03T22:16:57.021000+00:00,1994,40,123,5359937,6.95,21/322 mentions -> 044
044,subagent,subagent:plan-writer,worker,plan-writer,agent-abd4ac30b1e3494fa.jsonl,2026-06-28T22:32:44.419000+00:00,2026-06-28T22:53:52.272000+00:00,1268,52,110,8231424,6.29,Plan-writer for slice 044 worker
044,subagent,subagent:code-reviewer,controller,code-reviewer,agent-af1280f90be446d0d.jsonl,2026-06-28T22:09:57.305000+00:00,2026-06-28T22:16:11.189000+00:00,374,35,76,4543834,4.45,Code-review slice 044 controller impl
044,manager,manager:root,root,,ebfd0072-0170-45c7-bcef-174952be1dbb,2026-06-26T18:23:07.807000+00:00,2026-06-26T18:49:33.803000+00:00,1586,30,72,2686291,3.26,11/67 mentions -> 044
044,manager,manager:root,root,,e019f543-a9c4-40e2-b8b3-ef5702c0c6ce,2026-07-03T09:29:49.112000+00:00,2026-07-03T09:55:38.721000+00:00,1550,20,60,2027863,2.82,22/108 mentions -> 044
044,subagent,subagent:code-reviewer,worker,code-reviewer,agent-a6830043cf6e9ac7a.jsonl,2026-06-28T23:27:13.439000+00:00,2026-06-28T23:32:30.515000+00:00,317,23,62,2695969,2.29,Code-reviewer for slice 044 worker
044,subagent,subagent:slice-verifier,root,slice-verifier,agent-a6fd0063a12486c1d.jsonl,2026-06-28T23:37:02.466000+00:00,2026-06-28T23:43:41.127000+00:00,399,34,89,2824432,2.22,Independently verify slice 044
044,subagent,subagent:plan-writer,controller,plan-writer,agent-aa7d7e95d21c6097b.jsonl,2026-06-28T21:34:12.474000+00:00,2026-06-28T21:39:15.798000+00:00,303,31,66,2855950,2.10,Revise plan per review findings
044,subagent,subagent:plan-writer,controller,plan-writer,agent-addc406d078a09f70.jsonl,2026-06-28T21:17:00.324000+00:00,2026-06-28T21:26:05.612000+00:00,545,24,58,2406831,2.05,Plan-writer for slice 044 controller
044,manager,manager:controller,controller,,589cc82c-e43f-40fd-aece-97df9b77910c,2026-07-02T16:53:45.038000+00:00,2026-07-02T17:06:19.903000+00:00,755,23,56,1607225,2.02,51/112 mentions -> 044
044,subagent,subagent:plan-reviewer,worker,plan-reviewer,agent-a57926ab3371a4cad.jsonl,2026-06-28T22:40:36.246000+00:00,2026-06-28T22:45:50.156000+00:00,314,19,47,1970979,1.78,Plan-reviewer for slice 044 worker
044,subagent,subagent:plan-reviewer,controller,plan-reviewer,agent-accdc05ac02ed6fd8.jsonl,2026-06-28T21:27:10.248000+00:00,2026-06-28T21:33:13.022000+00:00,363,16,43,1744339,1.70,Plan-reviewer for slice 044 controller
044,subagent,subagent:arch-design,root,arch-design,agent-a72545d1d03e294a6.jsonl,2026-07-03T09:34:39.641000+00:00,2026-07-03T09:45:41.475000+00:00,662,12,51,1317350,1.60,Arch-design: controller lifecycle serialization
044,subagent,subagent:general-purpose,root,general-purpose,agent-af77512b91c5aab34.jsonl,2026-07-03T22:07:23.553000+00:00,2026-07-03T22:13:17.464000+00:00,354,18,73,1543305,1.50,Draft live-verification doc
044,manager,manager:root,root,,1d13e02e-f84b-4636-b627-ef4c08c2efe2,2026-06-29T19:48:17.435000+00:00,2026-06-29T19:52:03.095000+00:00,226,15,38,850961,1.43,30/50 mentions -> 044
044,subagent,subagent:plan-reviewer,worker,plan-reviewer,agent-a9bc944aa8f3c4a97.jsonl,2026-06-28T22:54:27.106000+00:00,2026-06-28T22:57:52.196000+00:00,205,14,35,1282223,1.29,Re-review revised slice 044 worker plan
044,subagent,subagent:code-writer,controller,code-writer,agent-a82dfa61808ac622b.jsonl,2026-07-02T16:58:16.129000+00:00,2026-07-02T17:02:16.907000+00:00,241,25,66,1588311,1.29,Implement controller status-changed rename
044,subagent,subagent:Explore,root,Explore,agent-af3232ce78e66174d.jsonl,2026-06-26T13:40:24.423000+00:00,2026-06-26T13:44:37.134000+00:00,253,17,69,924456,0.97,Ground contracts and chart
044,subagent,subagent:plan-reviewer,controller,plan-reviewer,agent-ab80f849cfbf7a2cd.jsonl,2026-06-28T21:40:04.632000+00:00,2026-06-28T21:42:18.220000+00:00,134,9,26,778236,0.96,Re-review revised slice 044 plan
044,subagent,subagent:general-purpose,root,general-purpose,agent-a983c35112d189938.jsonl,2026-07-03T21:53:48.909000+00:00,2026-07-03T21:57:03.190000+00:00,194,8,34,448293,0.70,Analyze completed-slice memory files A
044,subagent,subagent:general-purpose,root,general-purpose,agent-afa242c007e6c8a58.jsonl,2026-07-03T21:53:58.968000+00:00,2026-07-03T21:57:46.322000+00:00,227,9,38,517219,0.69,Analyze completed-slice memory files B
044,subagent,subagent:general-purpose,root,general-purpose,agent-aec4d50651b5f9494.jsonl,2026-07-03T21:54:17.491000+00:00,2026-07-03T21:58:04.888000+00:00,227,6,33,336872,0.69,Analyze process/workflow-rule memory files
044,subagent,subagent:general-purpose,root,general-purpose,agent-ac54798cab7e2e93c.jsonl,2026-07-03T21:54:07.047000+00:00,2026-07-03T21:57:00.845000+00:00,174,8,32,453005,0.63,Analyze historical/superseded memory files
044,subagent,subagent:general-purpose,root,general-purpose,agent-a616664f337631c1a.jsonl,2026-07-03T21:54:29.064000+00:00,2026-07-03T21:58:05.046000+00:00,216,7,39,371912,0.59,Analyze homelab/platform-fact memory files
044,subagent,subagent:Explore,root,Explore,agent-ade7b9a35ba1e38f7.jsonl,2026-06-26T13:40:08.813000+00:00,2026-06-26T13:42:28.961000+00:00,140,10,37,433219,0.59,Ground controller worker-status path
044,subagent,subagent:general-purpose,root,general-purpose,agent-ad54179b4592d05b5.jsonl,2026-07-03T22:06:44.318000+00:00,2026-07-03T22:09:42.615000+00:00,178,9,36,425462,0.59,Draft deploy-operations doc
044,subagent,subagent:general-purpose,root,general-purpose,agent-ac0d2b0920801988a.jsonl,2026-07-03T21:54:44.601000+00:00,2026-07-03T21:58:29.911000+00:00,225,5,33,267599,0.58,Analyze active-work + orphan memory files
044,subagent,subagent:code-reviewer,controller,code-reviewer,agent-a50d0dc7718484e03.jsonl,2026-07-02T17:03:02.924000+00:00,2026-07-02T17:05:45.882000+00:00,163,8,30,406759,0.55,Review controller status-changed rename
044,subagent,subagent:Explore,root,Explore,agent-a10af5a382ed7f940.jsonl,2026-06-26T18:31:43.403000+00:00,2026-06-26T18:34:12.537000+00:00,149,8,37,319505,0.54,Ground image-reference populations
044,subagent,subagent:general-purpose,root,general-purpose,agent-a50003885e253de12.jsonl,2026-07-03T22:06:56.226000+00:00,2026-07-03T22:08:54.446000+00:00,118,7,29,322767,0.51,Draft cluster-quirks doc
044,subagent,subagent:Explore,root,Explore,agent-abed09aaa5b86609e.jsonl,2026-06-26T13:39:56.109000+00:00,2026-06-26T13:42:10.717000+00:00,135,10,43,355163,0.50,Ground worker Go state code
044,subagent,subagent:Explore,root,Explore,agent-aaea3b7748a5a4a91.jsonl,2026-06-26T18:23:28.662000+00:00,2026-06-26T18:25:31.805000+00:00,123,8,32,221935,0.41,Survey pending slices and change requests
044,subagent,subagent:fork,root,fork,agent-a9070f31537efb0bb.jsonl,2026-06-28T23:47:58.503000+00:00,2026-06-28T23:48:21.741000+00:00,23,2,3,386584,0.25,Absorb slice-044 pending decisions into docs
044,subagent,subagent:Explore,controller,Explore,agent-a17a4d47e337273a9.jsonl,2026-06-28T21:28:33.225000+00:00,2026-06-28T21:30:00.258000+00:00,87,12,28,681364,0.19,Survey controller test files for churn claims
044,subagent,subagent:Explore,root,Explore,agent-abadb7afe00f03c4c.jsonl,2026-06-29T19:49:37.933000+00:00,2026-06-29T19:50:39.406000+00:00,61,22,45,780392,0.14,Verify card #101 root cause in code
044,subagent,subagent:Explore,controller,Explore,agent-ad37fd0a347118fe3.jsonl,2026-06-28T21:17:21.430000+00:00,2026-06-28T21:18:08.105000+00:00,47,10,32,200142,0.06,Survey controller and root docs
044,subagent,subagent:Explore,worker,Explore,agent-a508c41b3feaa6566.jsonl,2026-06-28T22:33:02.613000+00:00,2026-06-28T22:33:43.271000+00:00,41,7,27,145842,0.06,Survey worker + root docs for slice 044
045,manager,manager:root,root,,aa40ad86-348a-4ec2-8d42-f97ceade4736,2026-06-29T14:50:22.012000+00:00,2026-06-29T19:44:40.750000+00:00,17659,116,313,21253492,18.78,95/174 mentions -> 045
045,manager,manager:root,root,,99317832-d683-4830-a9ed-dc1f4e4da9a0,2026-06-29T07:39:45.017000+00:00,2026-06-29T14:38:18.987000+00:00,25114,57,129,6952829,8.05,82/119 mentions -> 045
045,manager,manager:root,root,,c19cffb7-36f6-425d-88e3-8d1ef69cb4bc,2026-07-05T06:39:42.465000+00:00,2026-07-05T08:08:01.474000+00:00,5299,21,54,1972659,4.29,4/4 mentions -> 045
045,subagent,subagent:slice-verifier,root,slice-verifier,agent-a0162162ac2b62ead.jsonl,2026-06-29T15:27:15.524000+00:00,2026-06-29T15:31:09.287000+00:00,234,10,33,738249,1.02,Verify slice 045 verification log
045,manager,manager:root,root,,7b6dbafd-71e8-484b-9058-b0fb903766c1,2026-06-26T16:13:11.894000+00:00,2026-06-26T16:14:01.037000+00:00,49,5,10,213276,0.44,6/7 mentions -> 045
046,manager,manager:root,root,,dc4c3515-4ac2-4368-a68d-362d3882d4df,2026-06-27T17:35:50.335000+00:00,2026-06-27T21:27:03.105000+00:00,13873,167,401,35643417,26.53,117/246 mentions -> 046
046,manager,manager:root,root,,f4219fe1-b94c-4554-ab26-bb11f4d49409,2026-06-26T19:31:17.817000+00:00,2026-06-27T10:31:45.002000+00:00,54027,78,191,14246015,15.43,20/150 mentions -> 046
046,subagent,subagent:code-writer,controller,code-writer,agent-abe3925d13b3bc45e.jsonl,2026-06-27T18:29:31.869000+00:00,2026-06-27T18:52:27.698000+00:00,1376,105,200,17674284,11.52,Implement slice 046 controller plan
046,manager,manager:root,root,,b3f4ef8a-857f-467a-8a40-c0dc540b0abb,2026-06-26T14:10:06.879000+00:00,2026-06-26T16:19:26.967000+00:00,7760,60,131,8161292,7.79,24/112 mentions -> 046
046,manager,manager:controller,controller,,1fd4c85b-a9b8-4dae-9e87-32b072e80ac5,2026-06-27T17:59:35.664000+00:00,2026-06-27T18:57:04.320000+00:00,3449,44,126,6206756,6.98,119/349 mentions -> 046
046,subagent,subagent:plan-writer,controller,plan-writer,agent-ab756a83339525660.jsonl,2026-06-27T18:09:54.840000+00:00,2026-06-27T18:26:18.001000+00:00,983,45,96,6605127,5.52,Write implementation plan for slice 046 controller
046,subagent,subagent:arch-design,root,arch-design,agent-a2394c66900a0c5b7.jsonl,2026-06-26T19:42:24.940000+00:00,2026-06-26T19:56:59.894000+00:00,875,18,66,2546747,4.41,Arch-design: toolchain images + parity + digest pinning
046,manager,manager:root,root,,16cbd8a7-f64f-4d76-8e23-ae1438be7d92,2026-06-27T17:05:18.834000+00:00,2026-06-27T17:13:25.035000+00:00,486,14,44,1009625,2.24,19/155 mentions -> 046
046,manager,manager:contracts,contracts,,73233d31-3947-40ed-887a-f142bc80c2d2,2026-06-27T17:46:34.337000+00:00,2026-06-27T17:58:34.238000+00:00,720,23,54,1480321,2.13,30/36 mentions -> 046
046,subagent,subagent:code-reviewer,controller,code-reviewer,agent-a8711543818e0cde0.jsonl,2026-06-27T18:42:15.885000+00:00,2026-06-27T18:47:03.460000+00:00,288,26,60,2377310,1.96,Adversarial code review of slice 046 controller
046,subagent,subagent:plan-reviewer,controller,plan-reviewer,agent-a0f7458d159926542.jsonl,2026-06-27T18:18:02.831000+00:00,2026-06-27T18:21:16.660000+00:00,194,14,44,1407063,1.47,Adversarially review slice 046 controller plan
046,subagent,subagent:slice-verifier,root,slice-verifier,agent-aefd3f511fb0464dc.jsonl,2026-06-27T18:58:31.221000+00:00,2026-06-27T19:03:50.646000+00:00,319,15,51,1186210,1.27,Independently verify slice 046
046,subagent,subagent:code-writer,contracts,code-writer,agent-a59e40abac48190d8.jsonl,2026-06-27T17:52:12.157000+00:00,2026-06-27T17:57:48.257000+00:00,336,21,34,982302,1.12,Implement slice 046 contracts field
046,subagent,subagent:code-reviewer,controller,code-reviewer,agent-ad3d3bd37947339f0.jsonl,2026-06-27T18:53:08.656000+00:00,2026-06-27T18:55:36.928000+00:00,148,13,30,808090,0.88,Re-review M1 fix for slice 046 controller
046,subagent,subagent:plan-reviewer,controller,plan-reviewer,agent-a39622039f0c900c3.jsonl,2026-06-27T18:26:45.952000+00:00,2026-06-27T18:28:35.805000+00:00,110,7,24,506003,0.78,Re-review revised slice 046 controller plan
046,subagent,subagent:code-reviewer,contracts,code-reviewer,agent-ac304dd876d9d2607.jsonl,2026-06-27T17:54:03.782000+00:00,2026-06-27T17:56:31.287000+00:00,148,11,23,501092,0.60,Review slice 046 contracts change
046,subagent,subagent:general-purpose,root,general-purpose,agent-ae87e169f3d1ed721.jsonl,2026-06-26T19:45:44.865000+00:00,2026-06-26T19:48:14.151000+00:00,149,8,32,411174,0.56,Research HelmCharts digest pinning
046,subagent,subagent:general-purpose,root,general-purpose,agent-a7168a53ffd942c30.jsonl,2026-06-26T19:46:00.248000+00:00,2026-06-26T19:50:03.255000+00:00,243,9,41,416701,0.54,Research DockerImages image set
046,subagent,subagent:Explore,root,Explore,agent-aed693ddec2e65cc7.jsonl,2026-06-27T17:06:22.600000+00:00,2026-06-27T17:06:35.070000+00:00,12,3,7,37442,0.13,Slice 044 ordering
046,subagent,subagent:Explore,root,Explore,agent-a206564ae03b36469.jsonl,2026-06-27T17:06:44.613000+00:00,2026-06-27T17:07:22.604000+00:00,38,3,7,41226,0.11,Slice 055 ordering
046,subagent,subagent:Explore,root,Explore,agent-adeea2dae3bdc1979.jsonl,2026-06-27T17:06:48.370000+00:00,2026-06-27T17:06:59.855000+00:00,11,3,6,36926,0.11,Slice 057 ordering
046,subagent,subagent:Explore,root,Explore,agent-a917bb5b94e3bbc19.jsonl,2026-06-27T17:06:29.103000+00:00,2026-06-27T17:06:39.010000+00:00,10,3,7,38603,0.10,Slice 047 ordering
046,subagent,subagent:Explore,root,Explore,agent-a3a00ff8f42fab164.jsonl,2026-06-27T17:06:25.313000+00:00,2026-06-27T17:06:35.143000+00:00,10,3,7,35917,0.10,Slice 046 ordering
046,subagent,subagent:Explore,root,Explore,agent-a0307d314c92d2122.jsonl,2026-06-27T17:06:36.205000+00:00,2026-06-27T17:06:52.079000+00:00,16,3,6,37646,0.10,Slice 049 ordering
046,subagent,subagent:Explore,root,Explore,agent-a8c5bfee6ec8b00ba.jsonl,2026-06-27T17:06:40.378000+00:00,2026-06-27T17:06:46.495000+00:00,6,2,4,23926,0.09,Slice 054 ordering
046,subagent,subagent:Explore,root,Explore,agent-a986d0a6bd3062f25.jsonl,2026-06-27T17:06:32.845000+00:00,2026-06-27T17:06:40.166000+00:00,7,3,6,33037,0.08,Slice 048 ordering
046,subagent,subagent:Explore,controller,Explore,agent-a1296bc9351800cf4.jsonl,2026-06-27T18:10:11.088000+00:00,2026-06-27T18:11:14.454000+00:00,63,7,27,135910,0.06,Survey controller docs for slice 046
047,manager,manager:root,root,,57fc08d5-272b-4618-8c08-e3a025fd4211,2026-06-28T12:20:42.506000+00:00,2026-06-28T17:25:15.108000+00:00,18273,136,329,27248953,21.25,93/181 mentions -> 047
047,subagent,subagent:code-writer,worker,code-writer,agent-a787cbfd9aa5c16ca.jsonl,2026-06-28T13:07:01.658000+00:00,2026-06-28T13:39:11.850000+00:00,1930,116,232,27973798,18.24,Dispatch code-writer for slice 047 worker
047,manager,manager:worker,worker,,5981a74d-fc91-4eca-8451-82d2d12bcbad,2026-06-28T12:30:48.017000+00:00,2026-06-28T13:41:48.660000+00:00,4261,52,163,8872021,9.07,84/188 mentions -> 047
047,subagent,subagent:plan-writer,worker,plan-writer,agent-a404efe2e10787c84.jsonl,2026-06-28T12:44:27.666000+00:00,2026-06-28T13:05:44.049000+00:00,1276,52,111,7915483,6.61,Dispatch plan-writer for slice 047 worker
